peak_g_mag,std_g_mag,peak_sma150,peak_hp8_vertical,peak_rms150,peak_jerk_mag,max_elevated_dur,peak_hp8_planar,pitch_range,rot_x_range,is_event,impact_timestamp_iso8601,impact_elapsed_sec,impact_source_sample_idx,source_folder,athlete_name
5.53281,1.0667885163944768,5.097909333333333,2.919424228288519,3.768504720717047,571.5975422952761,0.038,2.122114659669598,0.7577100000000001,12.09551,False,2026-06-24T19:41:41.945Z,6868.912,8670,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
5.53281,1.1930665735055475,4.020404666666667,2.919424228288519,3.000061797541288,571.5975422952761,0.038,1.8943263680676812,0.3553900000000001,12.09551,False,2026-06-24T19:41:42.363Z,6869.33,8712,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
6.29313,1.2407568924943984,4.956303125000001,1.511766219813906,3.623654523936264,781.046615258014,0.04,1.7520326409425495,1.25793,12.94506,False,2026-06-24T20:51:30.160Z,11057.127,8815,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
10.16307,1.6594407203501478,6.545838,4.289586219618298,4.554230622843629,1006.5323713629692,0.03,4.43548008860785,0.59497,13.877839999999999,True,2026-06-24T20:51:30.966Z,11057.933,8896,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
6.94079,1.500397204717834,6.2015,2.6053002350230883,4.490899009151731,720.16367580155,0.02,2.347060128462549,0.62559,5.07186,False,2026-06-24T20:51:31.613Z,11058.58,8961,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
8.36026,1.447443398157545,4.7498000000000005,3.822750244019007,3.760423197389989,848.3366206046985,0.03,3.85670192611166,1.8672499999999999,11.354980000000001,False,2026-06-24T20:51:33.882Z,11060.849,9189,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
7.93054,1.497347159692702,5.063851333333333,3.144640644575634,3.840114522182032,893.8091865331213,0.05,3.441539566497109,0.84927,23.57286,False,2026-06-24T20:51:35.206Z,11062.173,9322,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
7.93054,1.4883376515921067,5.063851333333333,3.144640644575634,3.840114522182032,893.8091865331213,0.019,3.441539566497109,1.23608,14.4116,False,2026-06-24T20:51:35.690Z,11062.657,9371,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
17.21729,2.5152451881790374,10.545686666666668,9.942975180506204,7.854271478384654,1774.8626545831653,0.099,6.396513875462943,1.74726,31.80493,True,2026-06-24T20:51:38.261Z,11065.228,9629,movement data/movement-2F266230-0215-48E3-BA1D-C8468FFCC3D0,Cael McCarthy
6.57667,1.1911793797036052,4.370742000000001,1.907090146060256,3.3599293232903973,675.1680864401267,0.02,3.675227874022865,0.9667299999999999,13.07245,False,2026-06-25T17:44:31.381Z,746.864,48,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.10366,1.4225583409074742,7.05274,3.826153369641084,4.8891599785130095,720.0362269636161,0.059,2.3811253281811826,0.36271,6.5907,True,2026-06-25T17:44:33.072Z,748.556,218,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
18.6982,2.7825544079388207,9.936650666666669,8.276128064575595,8.325518539793983,2673.927308170138,0.092,8.530171556934983,1.10296,25.36666,True,2026-06-25T17:44:35.620Z,751.103,474,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.75864,1.2429116312392454,4.516715,2.1027675245106763,3.180143020100472,688.2926386962679,0.01,3.8567344993368553,0.36553,14.10875,True,2026-06-25T17:44:37.132Z,752.616,626,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.3212,1.1162870153041629,4.516715,3.0806251694056783,3.171005362165326,818.9867966155227,0.0,3.1322826501736847,1.38895,11.40823,False,2026-06-25T17:44:37.696Z,753.18,683,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.24576,1.2675664608374817,4.943409333333333,1.6965335851319503,4.004530970320994,231.97015735219043,0.05,2.21787059309871,0.7035,9.81802,True,2026-06-25T17:44:39.561Z,755.044,870,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.49569,0.8723351104161817,4.943409333333333,1.5789812033349906,4.004530970320994,237.30270234870903,0.05,2.21787059309871,0.76793,10.8692,False,2026-06-25T17:44:40.078Z,755.562,922,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.8976,1.2971688822236396,5.831957333333333,2.3215135658482065,3.937767922257481,811.7166752950193,0.04,2.057312636956557,1.33783,8.27272,True,2026-06-25T17:44:41.093Z,756.577,1024,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
11.84467,1.8624858109533486,6.360557999999999,2.290401145937789,5.716150408012371,1083.7923858275524,0.05,4.420182112804876,1.50514,20.815649999999998,True,2026-06-25T17:44:43.631Z,759.114,1279,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.94649,1.0140397345269812,3.3045093750000003,2.309559741614313,2.54578222319454,361.7975638088239,0.01,1.387755197302738,0.58012,15.78119,False,2026-06-25T17:44:44.686Z,760.169,1385,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.77229,1.1604337863966865,4.127684374999999,1.2573470668060278,3.0382373246403085,846.3115963786623,0.03,2.7902305677104486,0.6980899999999999,10.72583,False,2026-06-25T17:54:37.573Z,1353.056,1481,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.77229,1.2446175174475995,4.540136,1.2573470668060278,3.149664712798279,846.3115963786623,0.03,2.7902305677104486,1.23484,10.72583,False,2026-06-25T17:54:37.901Z,1353.384,1514,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.06467,1.085392951995308,4.540136,2.1166378194377624,3.149664712798279,449.27128205239205,0.029,1.4021329114496814,0.6770200000000001,11.29748,False,2026-06-25T17:54:38.677Z,1354.16,1592,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.47574,1.2851044095846071,6.736153750000001,3.4001640890774,4.612155933594803,516.0926907867143,0.04,1.918089441174582,0.59324,7.6893899999999995,True,2026-06-25T17:54:39.214Z,1354.698,1646,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.17623,0.8783868219072037,4.942751250000001,2.2849883380009834,3.3268489190608355,514.6534879411583,0.0,1.3685732577644405,1.58561,12.56428,False,2026-06-25T17:54:40.011Z,1355.494,1726,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
11.60954,1.9692884856465642,7.733299333333334,2.866377610844467,5.9637948343522575,1233.9370976775922,0.089,4.881565200715115,1.55027,20.51949,True,2026-06-25T17:54:41.671Z,1357.154,1893,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.78506,1.008376571403857,5.1529806250000005,1.900434186448943,4.164454229460176,283905.06969760155,0.01,1.5917454334908296,1.05974,9.511050000000001,False,2026-06-25T17:54:42.324Z,1357.807,1959,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.41972,1.2174607397317003,4.160081875,2.2377396312908875,3.0347417645246195,1114976.596974125,0.02,1.9292655680046784,0.8700000000000001,8.44164,True,2026-06-25T17:54:43.200Z,1358.683,2047,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.86129,0.8574453453186125,3.76013875,1.7678336997840196,2.766865706484505,247.36119755531587,0.01,3.034446094754583,0.8025599999999999,6.54357,False,2026-06-25T17:54:43.996Z,1359.48,2127,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
9.52335,1.544093929514178,6.184971333333334,2.255824634058738,4.863141489771812,523.6354082126227,0.09,2.1330191951180946,0.5611400000000001,16.49054,True,2026-06-25T17:54:45.932Z,1361.416,2321,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.5331,1.443098151063623,5.247297499999999,3.6171358323894527,4.007980453390772,431.5802822773734,0.03,1.5806215050319734,1.3317,8.14657,True,2026-06-25T17:54:47.335Z,1362.819,2462,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
11.7722,1.7492176371947625,5.663176875,2.720707734789028,5.060534202144408,597.90697101974,0.04,4.764132502502313,1.5574400000000002,20.90726,True,2026-06-25T17:54:49.823Z,1365.307,2712,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.9498,0.9795635522050795,4.1196253333333335,2.5168359599960253,3.008778533157185,457.1929944574829,0.03,2.2766247116299296,0.6349399999999998,14.41232,False,2026-06-25T17:54:50.490Z,1365.974,2779,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.68945,0.9585650136464491,3.7955933333333336,1.872430024915724,2.812938722037862,457.1929944574829,0.03,2.2766247116299296,0.33275000000000005,9.00956,False,2026-06-25T17:54:50.858Z,1366.342,2816,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
20.98709,2.486027771135872,6.736361875,4.295321803183265,6.524430916046241,1908.8364265547089,0.049,10.316674498607222,0.82226,21.15847,False,2026-06-25T18:27:55.168Z,3350.652,2906,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
11.57405,1.850266467882124,7.556441333333334,4.78119581232189,5.697012894944741,1065.9390659418575,0.03,2.6293561999185124,1.34062,10.073820000000001,True,2026-06-25T18:27:56.730Z,3352.214,3063,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.43356,0.9184098207500929,4.008521333333333,1.812595411420017,2.8721606210099044,382.6946215078021,0.0,2.3839789085346603,1.83331,11.58061,False,2026-06-25T18:27:57.665Z,3353.148,3157,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
17.64762,2.683798898752672,8.491900000000001,7.102036059627814,7.538964767598621,1476.1608251110692,0.039,6.990085212572793,0.92633,7.32058,True,2026-06-25T18:27:59.397Z,3354.881,3331,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.95083,0.9905267785953769,3.3389986666666664,2.023766146870187,2.6906232977583464,574304.9616710622,0.01,1.4534412782322397,1.00336,4.2796,True,2026-06-25T18:28:00.989Z,3356.473,3491,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.40418,1.2271191328331768,5.256469375000001,3.4288393279799263,3.8741663613935495,395.1499374591877,0.12,2.287260428621104,0.4652799999999999,6.19247,True,2026-06-25T18:28:03.437Z,3358.921,3737,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.03046,0.9280283405226523,5.256469375000001,1.4450280492579213,3.8741663613935495,268.0543072159073,0.12,1.6976770853251593,0.22453999999999996,6.336320000000001,False,2026-06-25T18:28:03.984Z,3359.467,3792,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.85345,1.6206298005700754,4.862919375000001,3.1187267435104458,3.853336049392353,228532.28240229,0.03,2.856193055831954,0.92621,9.41798,True,2026-06-25T18:28:05.597Z,3361.08,3954,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
19.34529,2.4365649984951077,6.877450666666666,4.437232807576387,6.982353103532743,994.7522749588474,0.05,7.175269029166303,0.78668,8.593350000000001,True,2026-06-25T18:28:07.397Z,3362.881,4135,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.94786,1.0561247344910083,6.819130666666666,1.7403661983984615,6.967617094869187,409.59403450245713,0.02,1.6747329286679928,0.71753,9.12317,False,2026-06-25T18:28:07.995Z,3363.479,4195,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
13.19277,2.0446078972199047,5.4182326666666665,4.513457713119718,4.538256416583356,1372.7645246453203,0.049,6.335607907337361,1.04279,14.38318,False,2026-06-25T18:38:23.324Z,3978.807,4356,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
8.22648,1.5336009743460741,7.746160666666666,4.290781273401108,5.2870730915356186,602.4069335375168,0.031,2.4415597314555533,1.0081,7.5123,True,2026-06-25T18:38:24.697Z,3980.18,4494,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
16.03533,2.6781497996066257,8.804346666666667,9.654501666569091,7.759350358008501,1324.504430081304,0.05,6.194337489775035,0.56749,13.19589,True,2026-06-25T18:38:27.404Z,3982.887,4766,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.64025,0.9501431715827081,3.396525625,1.9044120334663512,2.6487899971248656,259.002075213694,0.02,0.9275657722905248,0.5173800000000001,6.1796500000000005,True,2026-06-25T18:38:28.757Z,3984.241,4902,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.31617,0.8978172159317427,3.4987453333333334,1.58872555843881,2.759128941956817,179.3774655802674,0.02,1.6423526165668092,1.1359,5.23177,False,2026-06-25T18:38:29.364Z,3984.848,4963,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
11.325,1.8494244932250714,6.3347826666666665,4.343731856716429,5.568753596241562,661.7608612745354,0.09,2.8548258951663628,0.9962400000000001,16.01125,True,2026-06-25T18:38:31.822Z,3987.306,5210,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.19424,0.916116184886461,3.4789643750000003,2.0230185998341974,2.5338786383802985,249.75634763989436,0.059,1.6342233012106009,0.20875,7.43407,False,2026-06-25T18:38:32.589Z,3988.072,5287,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
14.36343,1.8737192019911555,6.042273125,6.00467342548678,5.164029023255485,1428.0518494042851,0.049,6.9284762750560205,0.92692,18.061510000000002,False,2026-06-25T18:41:39.717Z,4175.2,5369,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
7.11627,1.4405448895939783,6.629989375000001,3.876943426207057,4.621929319118261,575.1303959836392,0.02,2.93139385376434,0.8425800000000001,8.5849,True,2026-06-25T18:41:41.359Z,4176.842,5534,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.78765,1.1182576000615005,4.661661874999999,1.7652046578995082,3.298842233878236,363.55726078294737,0.0,1.856737577045502,1.65243,14.41147,False,2026-06-25T18:41:42.244Z,4177.727,5623,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
22.48788,2.910247170467022,8.448453333333335,8.463088872984816,8.186362009365332,2099.906356954172,0.05,10.790329309844456,1.01684,18.3381,True,2026-06-25T18:41:43.945Z,4179.428,5794,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
16.61447,2.3950722220530833,6.141508666666667,6.11916236848907,5.769860136890669,1554.5622897729124,0.05,6.486577619679642,1.02522,14.81613,True,2026-06-25T18:50:13.683Z,4689.167,5982,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
8.14993,1.3260013088616585,6.815844666666666,3.4355798542829907,4.837168132245698,596.436063494655,0.02,1.9731081663875487,0.8129799999999999,7.121230000000001,False,2026-06-25T18:50:15.305Z,4690.788,6145,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
4.42785,0.927345265519913,4.668813999999999,1.1164450042782577,3.1054036876279603,55631.38682434592,0.0,1.186843907688475,1.71463,12.44925,False,2026-06-25T18:50:16.181Z,4691.664,6233,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
14.43831,2.827340020249033,8.852886666666667,9.056860524094208,7.849263828621977,1191.3618370222373,0.036,6.079152586283883,1.00521,12.2434,True,2026-06-25T18:50:17.892Z,4693.376,6405,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.85554,1.0682620760614359,3.398794375,0.996957717394674,2.9565292675004367,228.1339244699982,0.027,2.282375155116081,1.20444,4.94001,True,2026-06-25T18:50:19.883Z,4695.366,6605,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.85554,1.092655325679087,3.398794375,0.996957717394674,2.9565292675004367,228.1339244699982,0.027,2.282375155116081,0.63122,4.94001,True,2026-06-25T18:50:20.308Z,4695.791,6648,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
9.00539,1.6360763579395894,6.163807333333334,3.516710476527241,4.654593164211025,387.1026187175695,0.09,3.2210738448397263,0.6828100000000001,6.61609,True,2026-06-25T18:50:22.092Z,4697.576,6827,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
5.45127,1.0614706084933372,4.416558,2.316564754434782,3.11333095934028,476.1054575537861,0.02,2.290024762668025,0.4791700000000001,11.56931,False,2026-06-25T18:50:23.366Z,4698.849,6955,movement data/movement-46814A23-934C-4626-AB52-B662E6EA33A1,Cael McCarthy
6.48397,1.2251011466543429,3.657955625,1.8255030565861612,3.007917976305205,510.10719941504624,0.029,3.3038545976306324,0.31889999999999996,7.16911,False,2026-06-22T20:12:27.963Z,3934.276,16,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.21898,1.2258108815967457,4.97270375,2.8430452219421647,3.737403234275772,462.0211165758552,0.05,2.2766449260225614,0.4517500000000001,6.94951,False,2026-06-22T20:12:28.911Z,3935.224,111,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.25827,1.097696571907756,4.720592666666667,2.580518333439635,3.4026266606941564,288.1859221359631,0.01,1.7049716859604034,0.8708100000000001,6.79527,True,2026-06-22T20:12:29.799Z,3936.112,200,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.53853,0.6917001559529438,3.639948666666667,1.0569837239195736,2.531137847930584,177.85137445631395,0.02,1.386788116718886,0.60492,5.312239999999999,False,2026-06-22T20:12:32.034Z,3938.347,424,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.05096,0.9530275295195823,3.235052666666667,4.208205100815084,2.645830460888729,399.72080048203645,0.031,1.4224660622231071,0.5741,4.39789,False,2026-06-22T20:12:32.922Z,3939.235,513,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.80419,1.2845235213180053,4.068758,2.7743678164288847,3.241833783124401,552.6763549302611,0.03,1.941743237810452,1.17443,6.8960300000000005,False,2026-06-22T20:12:33.790Z,3940.103,600,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
8.23021,1.3638913749052128,4.7803375,4.484545296166142,4.039800092021108,557.8303834329929,0.06,2.735365234147868,0.8390200000000001,8.631070000000001,True,2026-06-22T20:12:36.274Z,3942.588,849,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.53982,1.287632378615792,4.730562666666667,3.0860141533288887,3.6240854879155378,447.131374333342,0.06,2.1288872993333814,1.07982,6.15237,False,2026-06-22T20:12:38.090Z,3944.404,1031,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
6.98351,1.2271844255883604,5.365176666666667,3.6202427125015393,4.028055908086017,581.9379434587506,0.04,3.59269069787541,1.56222,8.71054,True,2026-06-22T20:12:39.996Z,3946.31,1222,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.60426,0.7941562645360555,2.732215,1.6965030016280451,2.108193354615906,315.4679499457516,0.02,1.406614868792703,0.2143299999999999,5.65464,False,2026-06-22T20:12:41.004Z,3947.318,1323,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.2538,0.9949948033156287,3.164506,2.5345843704507574,2.797507182881455,872.1243954693846,0.019,3.603890326481221,0.31910000000000005,4.680210000000001,False,2026-06-22T20:12:41.783Z,3948.096,1401,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.94427,0.8028227255618139,3.5616093333333327,1.586854525955372,2.637487804004662,489.6168870014595,0.02,2.17816642472512,0.7145000000000001,6.79238,False,2026-06-22T20:23:04.070Z,4570.383,1464,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.42002,0.9875129641801175,4.14205125,2.3591326690500733,3.1014722609371344,450.97126898617387,0.02,2.0025265590627703,0.56081,5.28279,False,2026-06-22T20:23:04.748Z,4571.062,1532,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.05898,0.9279701643704942,3.883219333333333,1.9564352430271337,2.9130461613278062,288.05395768501427,0.01,1.1229964206093102,0.9721899999999999,3.78658,False,2026-06-22T20:23:05.726Z,4572.04,1630,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.05311,1.0300109393259322,5.0168550000000005,3.0993180349076943,3.496319434956745,506.49002164011085,0.04,2.630952227842279,0.73687,6.754020000000001,True,2026-06-22T20:23:07.852Z,4574.165,1843,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.45256,0.7940897090313443,3.302515333333333,2.201008629281008,2.574162198978534,371.81267475571616,0.02,1.4629894795591014,1.3167900000000001,4.61711,False,2026-06-22T20:23:09.917Z,4576.231,2050,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.37248,1.1999149581898554,4.944804375,2.9589770313694097,3.946056545092676,478.6056742400938,0.069,3.4785011491852464,0.8648900000000002,9.72371,True,2026-06-22T20:23:12.132Z,4578.446,2272,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.59251,1.0409655627746828,3.549970666666667,2.1410349624724225,2.6810714901359867,259.4742885855938,0.04,1.1896155690433152,0.2778400000000001,7.41124,False,2026-06-22T20:23:13.260Z,4579.573,2385,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.01303,1.4316269337395668,4.778778000000001,4.603553253430787,3.900862623170675,590.7180676058588,0.04,2.740296321658362,1.0896400000000002,5.67778,False,2026-06-22T20:23:13.889Z,4580.202,2448,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.85601,1.2886637894945967,4.421511999999999,4.12341882508615,3.518198635915829,877.7212162554806,0.05,4.17505814566846,1.7353,8.80691,True,2026-06-22T20:23:15.864Z,4582.178,2646,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.47645,0.8667518530219306,3.7654775,2.0788941457035306,3.019653911466925,237.79688679837676,0.02,1.4895804275795534,0.14261000000000001,4.39334,False,2026-06-22T20:23:16.882Z,4583.196,2748,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.99855,1.144842621475872,3.90522,2.4605942178211926,3.283687498567223,833.6402492256477,0.03,4.099217061001327,0.23952000000000007,5.342420000000001,False,2026-06-22T20:23:17.511Z,4583.824,2811,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.99855,1.3360893803766962,3.90522,2.4605942178211926,3.283687498567223,833.6402492256477,0.03,4.099217061001327,0.23538000000000003,5.342420000000001,False,2026-06-22T20:23:17.870Z,4584.183,2847,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.45784,0.7740699041614747,4.53411,2.227620149346906,3.1350855656561776,258.39945376296754,0.0,0.975403287062322,0.3871300000000001,4.89979,False,2026-06-22T20:48:56.823Z,6123.136,2918,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.43422,0.9679343274816359,3.6141226666666655,2.6873287603758604,2.660925218562145,383.7267193850331,0.02,2.38661160106349,1.23998,5.956530000000001,False,2026-06-22T20:48:58.000Z,6124.314,3036,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
16.43337,2.0056978158674568,6.624655333333334,8.109379334404062,6.0434314126093405,1923.6442776358103,0.09,8.796239118867403,0.92618,12.98356,True,2026-06-22T20:49:00.435Z,6126.748,3280,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
5.21373,0.9294222308182265,6.624655333333334,3.0992347174122976,6.0434314126093405,355.5999932353768,0.03,1.460243189647298,0.40644999999999987,5.723750000000001,False,2026-06-22T20:49:01.044Z,6127.357,3341,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.59108,1.3214869399217695,4.101109333333333,3.0224183401315683,3.425500765141743,536.983762883013,0.03,3.8225440450498978,1.03666,8.550170000000001,False,2026-06-22T20:49:02.610Z,6128.924,3498,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
10.56152,1.5380340934942158,5.770506,2.794210556333597,4.719950012490245,699.1686678112801,0.07,3.777580184291173,0.72351,11.75096,True,2026-06-22T20:49:04.526Z,6130.839,3690,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
8.73922,1.5400977166816525,4.764510666666666,4.208691009171513,3.7442488031504175,981.1762546386184,0.02,3.753087397900912,0.39031000000000005,9.32842,False,2026-06-22T20:49:05.733Z,6132.047,3811,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.66573,0.9333958496582082,4.368425,2.4084130370014503,3.384674456478422,243.8850856961122,0.0,1.4983573221315845,0.4660500000000001,4.8061,False,2026-06-22T20:58:11.892Z,6678.206,3936,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
10.80114,1.5025905972273221,4.677722,6.133404039417183,4.199936702919858,650.9275438526165,0.02,3.5152412320023925,1.2225400000000002,6.39271,False,2026-06-22T20:58:13.010Z,6679.323,4048,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
11.25018,1.5943971094209688,6.1240033333333335,4.564608244803771,5.072748305962624,1418.300449578297,0.069,5.432665201406629,0.5779099999999999,11.2652,True,2026-06-22T20:58:15.475Z,6681.788,4295,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
4.34959,0.704338299824174,6.1240033333333335,1.4344138608944823,5.072748305962624,265.04730520940115,0.02,1.5232879517309357,0.46843,5.29006,False,2026-06-22T20:58:16.073Z,6682.387,4355,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
7.95979,1.7318871673538294,5.161587333333333,4.658725566470389,3.91971436188574,867.837889348005,0.06,3.3132562037228475,0.95388,6.2287,False,2026-06-22T20:58:17.141Z,6683.454,4462,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
10.85828,1.7036841913973457,6.654889999999999,5.1173377778507385,5.132495721073066,713.6047179118143,0.07,4.380307284133344,0.75508,11.08937,True,2026-06-22T20:58:19.436Z,6685.749,4692,movement data/movement-8DA72F42-34F3-4328-82C3-75C3AA8EF2CC,Piper Arnold
